Date,close,volume,MACD,MACD_hist,MACD_signal,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
2008-07-24,42821,742958,,,,,,,,,,,,,,,,,742958.0,472823.14191883645,,
2008-07-25,41174,286471,,,,,,,,,,,,,,,,,456487.0,452670.2401746504,,
2008-07-28,40980,77532,,,,,,,,,,,,,,,,,378955.0,480131.64097358513,,
2008-07-29,40496,99240,,,,,,,,,,,,,,,,,279715.0,494850.7235423925,,
2008-07-30,40544,56890,,,,,,,,,,,,,,,,,336605.0,505376.24342006835,,
2008-07-31,40011,111305,,,,,,,,,,,,,,,,,225300.0,474957.0533012441,,
2008-08-01,42240,262024,,,,,,,,,,,,,,,,,487324.0,662199.8674605361,,
2008-08-04,42918,106761,,,,,,,,,,,,,,,,,594085.0,748334.1585997766,,
2008-08-05,43208,57782,,,,,,,,,,,,,,,,,651867.0,806116.1585997766,,
2008-08-06,44807,212554,,,,,,,,,,,,,,,,,864421.0,909893.1235541692,,
2008-08-07,45291,162581,,,,,,,,,,,,,,,,,1027002.0,1058171.6657444744,,
2008-08-08,46793,187980,,,,,,,,,,,,,,,,,1214982.0,1229038.516988022,,
2008-08-11,47084,130541,,,,,,,,,,,,,,,,,1345523.0,1317514.3745113243,,
2008-08-12,46987,52685,,,,,,,,,,126.95611240689557,,,,,,,1292838.0,1340093.66022561,,
2008-08-13,47665,147112,,,,,32.224035764072084,3.9599219097525395,,,,111.04310483223631,,,,,,,1439950.0,1466892.6865601295,,
2008-08-14,48537,120531,,,,,37.02125068165322,3.6247776866122106,,,96.97592414287907,117.07423326246568,,,,,,,1560481.0,1516045.7263458984,,
2008-08-18,49312,149957,,,,,49.6366980243994,2.751241995241458,,,89.5672293581854,140.1809886548752,,,,,,,1710438.0,1423528.877455057,,
2008-08-19,49215,70596,,,,,43.300800995571606,7.457144239327784,,89.06469443551508,80.65092980548074,93.58416215387149,,,,,,,1639842.0,1451497.764093156,,
2008-08-20,49699,91787,,,,,42.366586345981204,6.586013016504366,,81.35754284792682,73.85446938011432,100.24022935996597,,,,,,,1731629.0,1456848.9090324272,,
2008-08-21,48440,111385,,,,,36.98309256756729,10.057396626807563,,75.17334991810272,71.01465056871307,69.29586314327223,,,51500.46539888326,44911.1,38321.73460111674,,1620244.0,1424735.1091723852,,
2008-08-22,46987,69992,,,,,32.33390851610189,17.10682947827588,61.070305093580274,69.21835231831707,62.78593700612382,4.1651619116406025,9.72887134817029,4166.0,51694.68321519309,45119.4,38544.116784806916,2167.0053746782564,1550252.0,1434748.7138921493,-90.57927904403748,
2008-08-25,46115,48547,,,,,29.796447859271872,15.764340779682314,56.001385938035405,61.45594167144308,50.567237439492374,-19.228167858654437,12.000291446058192,4941.0,51696.94936339937,45366.45,39035.950636600624,2145.9264243349967,1501705.0,1398640.4370260825,-83.05343298274519,
2008-08-26,46212,82590,,,,,28.20758825600276,17.181199052087255,56.424887905312026,50.7696334501592,38.95572590486138,-60.05798526702569,12.767203513909225,5232.0,51636.06849114996,45628.05,39620.03150885004,2080.3705924275205,1584295.0,1430456.2829355344,6.523757932208636,
2008-08-27,46309,51478,,,,,27.35859280470224,15.915186002163829,56.861960159006436,40.19299506474192,31.05602184987201,-66.80324434388342,14.354504148557883,5813.0,51448.93757536689,45918.7,40388.46242463311,2056.088925812079,1635773.0,1447635.2944034243,-48.12777106005643,
2008-08-28,46502,72205,,,,,32.21207618757551,14.001956876120104,57.74954141260224,31.70159957865296,25.093050981225485,-24.581688397392846,14.695146014206788,5958.0,51168.278277109675,46216.6,41264.92172289032,2122.9601401533246,1707978.0,1403369.7582728881,26.9203726489717,
2008-08-29,48924,87374,1671.55311379247,,,,32.72998168961328,12.040394103915858,66.77886805823695,29.057876223624003,31.02455583977451,58.54737459439251,22.276373997150785,8913.0,50844.21254765628,46662.25,42480.28745234372,2237.547461222101,1795352.0,1416570.1467620968,-21.500381833700192,
2008-09-01,43451,107457,1262.379261966409,,,,26.860931939937476,21.784495917037113,44.27317782381466,26.407437234845702,23.104704883537106,-123.83438166406823,2.866950757575758,1211.0,50675.68652000027,46722.8,42769.913479999734,2457.20400001326,1687895.0,1309113.1467620968,-58.98963453729429,
2008-09-02,43208,55714,908.0307539891073,,,40.116451523903315,24.21253422110049,24.722296208741746,43.58664089275708,24.744981075744022,20.10568250392045,-181.38930686044228,0.6757071624959224,290.0,50636.00927872288,46737.3,42838.59072127713,2500.076736104003,1632181.0,1302139.9106330646,-47.8142767490001,37.92727267355478
2008-09-03,46115,50803,851.9567861551695,,,36.54466146177872,25.261906492141474,22.14965153860683,52.80288224341082,20.00738790305073,16.81177632169464,-91.42478145765693,6.7279207554156635,2907.0,50446.59266368019,46882.65,43318.707336319814,2558.522989760855,1682984.0,1352942.9106330646,-12.078155827074175,45.899349792453414
2008-09-04,46696,46533,844.662859377524,,,33.89478874456367,26.082873740904464,21.006271845070327,54.37114540586318,22.740749646735612,31.30479011459175,-35.7141418414004,4.215859129153927,1889.0,50413.858234150284,46977.1,43540.34176584971,2499.6439791594844,1729517.0,1393994.7922359789,-78.10768087168437,47.74661375348598
2008-09-05,47277,55480,875.6700351571126,,,32.167707024116936,27.21762272574725,19.47773448068401,55.91316118430227,31.8115207937485,47.317995944959115,0.7076261638990106,4.384977147777704,1986.0,50426.21589941892,47076.4,43726.58410058108,2488.525275361708,1784997.0,1426328.297612323,-65.87547130353485,50.29179187987176
2008-09-08,47665,68323,920.9358277461652,,,30.8754706763507,27.021961918065394,18.453361996084237,56.936203397471196,44.89727549650596,56.06904042996703,40.52619401751794,1.863526595858355,872.0,50476.61877489831,47120.0,43763.38122510169,2435.6718341706023,1853320.0,1454495.4603324202,-63.654112139589316,53.54318449898335
2008-09-09,47035,33836,895.6490746151321,,,29.418099674795624,25.21573834222825,18.461758162846536,54.76417084469537,55.15325364000401,62.0727245450859,38.16768959482359,-0.10406932291224195,-49.0,50474.34183000671,47117.55,43760.75816999329,2413.801757431772,1819484.0,1450548.1977304039,-74.08017404493607,51.66566641173507
2008-09-10,47277,27057,884.9355321379408,-127.92816174395148,1012.8636938818922,27.772518969895593,23.59626936903201,18.68602493149685,55.4513400385895,60.532636215164764,63.45614367044137,34.79316020664105,0.6171919892736288,290.0,50488.9662321988,47132.05,43775.133767801206,2387.5875820799984,1846541.0,1467033.0768844825,-48.64382651608617,64.67589187518612
2008-09-11,48052,60696,928.2803574661957,-67.66666913255722,995.9470265987529,26.704426516862895,24.35196588478822,17.64388406816699,57.62148902742045,63.99926827442346,66.46893660774312,82.7750193638305,0.8119165005769432,387.0,50524.80234185011,47151.4,43777.99765814989,2345.682091779381,1907237.0,1510336.237261841,-58.741639023329164,69.42199609909531
2008-09-12,48052,45128,951.6612849174926,-35.42859334500827,987.0898782625009,25.958651509911483,24.541710848915706,16.945950657210066,57.62148902742045,66.80528209481092,70.49076600624828,94.6172032453102,-0.9992376949543648,-485.0,50467.169417608195,47127.15,43787.13058239181,2274.770799866605,1907237.0,1510297.4341663984,-62.55900971534294,65.27915586745343
2008-09-16,45485,24330,754.3596037477982,-186.18421961176216,940.5438233595604,25.144350114554392,20.534261308470224,28.72732402463208,48.88208899552121,66.78794110280646,63.404120694427974,-98.97069863463587,-7.760788449059053,-3827.0,50190.62531635721,46935.8,43680.974683642795,2456.0314178508597,1882907.0,1526753.7911791487,-83.7753489333609,59.683234048874745
2008-09-17,45437,32411,587.352764042218,-282.55284745387394,869.905611496092,24.128260639008744,21.259681638464965,27.794367422916743,48.73659532778371,62.31924177113405,53.06283861272592,-37.27783760664178,-7.676521385756375,-3778.0,49887.20010667769,46746.9,43606.599893322316,2371.3934387720096,1850496.0,1494342.7911791487,-54.08946682531588,55.024185270872124
2008-09-18,44565,43497,380.2522171043238,-391.72271551341464,771.9749326177384,24.31486938482469,19.564820812231048,33.5507329306165,46.11201381010066,51.913367870183635,39.27314430339701,-108.55608802074852,-10.330187730135416,-5134.0,49457.869765994845,46490.2,43522.53023400515,2379.9991890197825,1806999.0,1526694.9801680318,-52.610936189220695,55.960261272610936
2008-09-19,46502,43181,368.17911375292897,-323.0366550918476,691.2157688447766,23.447405662402755,23.77242419793097,31.472946861196554,52.13870397324401,46.38649398420463,46.82349903649095,5.495910780668902,-4.0008257638315445,-1938.0,49223.35110201211,46393.3,43563.2488979879,2354.384127705601,1850180.0,1569875.9801680318,-61.23266148942856,60.41575244116065
2008-09-22,46406,22492,346.8662366114877,-275.4796257866311,622.3458623981188,22.17693207985628,25.13972880253517,29.55093083647109,51.836264401881806,47.04189169772332,55.02903175328203,18.49793093008093,-1.2365122267861324,-581.0,49181.22531938068,46364.25,43547.27468061932,2327.6835758154375,1827688.0,1569316.3592045591,-67.86489884558235,60.71525502709676
2008-09-23,47471,34668,411.1724868669262,-168.93870042495416,580.1111872918804,20.811493014253948,24.69935625094417,27.552785377153793,54.89180857464178,57.64218640436448,71.07402842332046,43.74549825953568,2.9404748997072536,1356.0,49286.78581789978,46432.05,43577.31418210023,2313.7480577149126,1862356.0,1594297.9569001903,-28.588790244505326,62.25358237480608
2008-09-24,49409,61760,611.4674409204235,25.085002902834503,586.382438017589,19.751249040546103,29.049599328368647,24.896503074961288,59.77942622411056,68.78085700874955,80.23951084964615,148.94316821942775,6.918116506535099,3197.0,49724.00318476258,46591.9,43459.79681523742,2355.503549520221,1924116.0,1636469.5951701773,-25.220971061871897,64.4868155305151
2008-09-25,50378,64802,838.7245423478598,201.87368346421658,636.8508588836432,19.406388985915942,31.31044619746581,22.932192402727768,61.9493774645104,79.58708034013523,87.44770174743907,199.16985253959575,8.78662894901639,4069.0,50330.23428523479,46795.35,43260.46571476521,2364.6344421987524,1988918.0,1651447.6587126714,25.88290143362213,66.30464609599171
2008-09-26,50281,40880,999.4789717585518,290.1024902999268,709.376481458625,19.091879488440057,29.939485624885045,21.928082418836173,61.59918962241549,85.85901461716638,89.88983125441392,140.3673998140327,8.126532192163777,3779.0,50826.86930191243,46984.3,43141.73069808757,2308.362514920724,1948038.0,1692327.6587126714,-43.38342220067862,70.61363622254252
2008-09-29,50184,26577,1106.2982087981727,317.5373818716381,788.7608269265346,19.172316683800975,30.889392819676814,20.544545194700373,61.234822672793314,88.32847017482318,87.64787752261657,125.17937129070935,2.57542310522443,1260.0,51052.87007678056,47047.3,43041.72992321945,2287.7996084731385,1921461.0,1692327.6587126714,-69.58248449195413,69.24020003868125
2008-09-30,52606,76723,1370.589084441206,465.4626060117371,905.126478429469,17.824261650647138,25.37300552522038,24.409520839131325,66.45068827365336,89.42872057461356,90.74845294681016,118.05366948776664,21.069710708614302,9155.0,51840.90121861898,47505.05,43169.19878138103,2503.871566534988,1998184.0,1764250.0581643728,-28.601207925030476,74.42163617592156
2008-10-01,51250,41803,1453.8643963046416,438.990334300138,1014.8740620045036,17.10424554920184,26.43528038713632,22.26849958000784,61.568597777456404,88.40600720270356,86.821691138684,135.8803431056317,18.612294019625995,8042.0,52062.25174484328,47907.15,43752.048255156726,2536.6166941858164,1956381.0,1732911.2930030825,-24.96858958251068,68.45181425150787
2008-10-02,51831,39705,1548.8879096300734,427.2110781004558,1121.6768315296176,16.19798399302806,25.31450207460172,22.736643427906806,62.80121418374643,87.52113425679983,84.99325868490533,94.56797072896121,12.395099208500488,5716.0,52594.66595971384,48192.95,43791.23404028615,2477.385992584158,1996086.0,1772616.2930030825,-21.845166624018265,69.0766634362222
2008-10-06,49506,48632,1420.21530144196,238.83077592987388,1181.3845255120862,15.158580742701043,23.325920329854725,24.598901319661657,55.32644633463643,81.41097880556536,72.41798659310673,48.90020127358104,6.017646051053624,2810.0,52714.407725201134,48333.45,43952.49227479886,2490.20496164719,1947454.0,1739565.8091054773,4.5107772978316465,62.32397456528811
2008-10-07,50184,57984,1357.304109255354,140.73566699461412,1216.5684422607399,14.474760965490699,22.05955369778723,24.976762289074227,56.90107879333877,75.49016482776939,69.0592492052961,31.99748845996404,6.148867313915858,2907.0,52902.59631538338,48478.8,44055.003684616626,2455.038858638228,2005438.0,1785329.3897681606,4.513338139870224,64.94429012784566
2008-10-08,49893,79924,1269.3331853569543,42.21179447697159,1227.1213908799828,13.53598758578918,23.524495260760865,22.54849284995669,56.00915568811464,68.19204098825603,63.09888716636525,33.086600261963405,4.674289310815063,2228.0,53038.55612782964,48590.2,44141.84387217036,2505.527522229513,1925514.0,1783043.153259756,16.97964082373432,62.29525527200918
