Date,close,volume,MACD,MACD_hist,MACD_signal,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
2002-10-29,1465,617087,,,,,,,,,,,,,,,,,617087.0,0.0,,
2002-10-30,1640,25634775,,,,,,,,,,,,,,,,,26251862.0,25634775.0,,
2002-10-31,1558,39666066,,,,,,,,,,,,,,,,,-13414204.0,2263957.7351351343,,
2002-11-01,1462,22546156,,,,,,,,,,,,,,,,,-35960360.0,-9704989.277210545,,
2002-11-04,1389,20785736,,,,,,,,,,,,,,,,,-56746096.0,-16633567.943877213,,
2002-11-05,1387,18839640,,,,,,,,,,,,,,,,,-75585736.0,-32892435.341137487,,
2002-11-06,1357,15324294,,,,,,,,,,,,,,,,,-90910030.0,-37783167.46879706,,
2002-11-07,1359,14334655,,,,,,,,,,,,,,,,,-76575375.0,-47037185.25360718,,
2002-11-08,1332,8272583,,,,,,,,,,,,,,,,,-84847958.0,-44424790.62202824,,
2002-11-11,1365,13233243,,,,,,,,,,,,,,,,,-71614715.0,-45895150.955361575,,
2002-11-12,1292,8806517,,,,,,,,,,,,,,,,,-80421232.0,-52072856.910585456,,
2002-11-13,1225,12971111,,,,,,,,,,,,,,,,,-93392343.0,-64280961.38117369,,
2002-11-14,1219,10512282,,,,,,,,,,,,,,,,,-103904625.0,-66773564.3296273,,
2002-11-15,1280,12943934,,,,,,,,,,-97.30735551663759,,,,,,,-90960691.0,-53829630.3296273,,
2002-11-18,1262,7990511,,,,,15.459195171251956,33.873767913827976,,,,-76.05027105743011,,,,,,,-98951202.0,-60956302.30260027,,
2002-11-19,1285,11203724,,,,,16.61398094855881,31.759689138376416,,,17.909496494582537,-54.14091470951782,,,,,,,-87747478.0,-66558164.30260027,,
2002-11-20,1337,13212072,,,,,18.18185783294318,29.75951334611907,,,22.750747448553927,-17.075769684515294,,,,,,,-74535406.0,-53346092.30260027,,
2002-11-21,1315,8124114,,,,,20.02303218633805,27.869333248878853,,24.772338610608163,33.65677188868803,9.651844191658158,,,,,,,-82659520.0,-59630784.26486442,,
2002-11-22,1344,21369189,,,,,23.266235308517775,24.85415475692217,,34.426606706745055,46.872300782993214,62.261472953792705,,,,,,,-61290331.0,-71332959.19343585,,
2002-11-25,1355,9696006,,,,,21.680724931762196,23.160433372691074,,46.71443567718902,59.61423435988582,65.92731615765256,,,1565.6433842257811,1361.4,1157.156615774219,,-51594325.0,-71168620.10869008,,
